MAE,MAPE,MSE,RMSE,masked_MAE,masked_MAPE,masked_MSE,masked_RMSE,R2,EVAR
0.9001798033714294,inf,2.7975709438323975,1.6725940704345703,0.8959068059921265,0.017280064523220062,2.5091004371643066,1.5840140581130981,0.970003734012123,0.9700486660003662
1.1645593643188477,inf,5.500161170959473,2.3452422618865967,1.1603012084960938,0.023437900468707085,5.211540699005127,2.2828798294067383,0.9410042661667983,0.9410303831100464
1.351994514465332,inf,8.352204322814941,2.8900179862976074,1.347743034362793,0.02833414077758789,8.063054084777832,2.8395516872406006,0.9103865709846712,0.9105803370475769
1.4921106100082397,inf,10.96005916595459,3.3105978965759277,1.48786199092865,0.03238191083073616,10.670230865478516,3.2665319442749023,0.8823763815594375,0.882969081401825
1.6002284288406372,inf,13.217574119567871,3.6355981826782227,1.5959888696670532,0.035711679607629776,12.928176879882812,3.5955774784088135,0.8581202550413939,0.8590880632400513
1.68407142162323,inf,15.079510688781738,3.8832345008850098,1.679837703704834,0.03843127563595772,14.790255546569824,3.8458101749420166,0.8381062533349752,0.839447557926178
1.7523798942565918,inf,16.618282318115234,4.076552867889404,1.748151421546936,0.04068223014473915,16.329248428344727,4.0409464836120605,0.8215617068619058,0.8233336806297302
1.8058093786239624,inf,17.806724548339844,4.219801425933838,1.8015862703323364,0.04231930896639824,17.517995834350586,4.185450553894043,0.8087788197002876,0.8106221556663513
1.8537031412124634,inf,18.818864822387695,4.338071346282959,1.8494826555252075,0.0438234880566597,18.53013801574707,4.304664611816406,0.7978933899812463,0.8001147508621216
1.8947827816009521,inf,19.656753540039062,4.43359375,1.890565037727356,0.04508776217699051,19.36814308166504,4.400925159454346,0.7888761879176522,0.7913188934326172
1.9334226846694946,inf,20.429706573486328,4.519923210144043,1.9292101860046387,0.04617299512028694,20.141468048095703,4.487924575805664,0.7805598104995146,0.7830989360809326
1.9779378175735474,inf,21.297584533691406,4.614930629730225,1.9737275838851929,0.04741571471095085,21.00934410095215,4.583595275878906,0.7712322891103784,0.7742351293563843
