MAE,MAPE,MSE,RMSE,masked_MAE,masked_MAPE,masked_MSE,masked_RMSE,R2,EVAR
2.6605381965637207,inf,27.628231048583984,5.256256580352783,2.6563632488250732,0.061182618141174316,27.339258193969727,5.228695869445801,0.7037630847314074,0.7066739797592163
2.6561813354492188,inf,28.315574645996094,5.321238040924072,2.6520047187805176,0.061404239386320114,28.026517868041992,5.294007778167725,0.6962819697668189,0.6998292207717896
2.657447099685669,inf,28.63283348083496,5.35096549987793,2.653270959854126,0.06176782771945,28.343799591064453,5.32388973236084,0.6927893141396393,0.6969303488731384
2.6672322750091553,inf,29.092731475830078,5.393767833709717,2.6630570888519287,0.06237379088997841,28.80372428894043,5.366909980773926,0.6877760908656068,0.6927268505096436
2.6804258823394775,inf,29.615541458129883,5.442016124725342,2.6762514114379883,0.06297135353088379,29.326570510864258,5.415401458740234,0.6821015819334877,0.6876096725463867
2.6996266841888428,inf,30.239927291870117,5.499083995819092,2.695453405380249,0.0636964812874794,29.95099639892578,5.472750186920166,0.6753439191051647,0.6814578771591187
2.7285099029541016,inf,31.122879028320312,5.5787882804870605,2.7243382930755615,0.06466583162546158,30.83400535583496,5.552837371826172,0.6658190504704345,0.6726653575897217
2.7566959857940674,inf,32.05276870727539,5.6615166664123535,2.752526044845581,0.0656469464302063,31.763952255249023,5.635951995849609,0.6557947578073791,0.6633343696594238
2.786846876144409,inf,33.01161575317383,5.7455735206604,2.7826790809631348,0.06666026264429092,32.72286605834961,5.720390319824219,0.645469309103208,0.6536763906478882
2.8190441131591797,inf,34.051353454589844,5.835353851318359,2.814878463745117,0.0677613690495491,33.76266860961914,5.81056547164917,0.634270685950256,0.6432722210884094
2.8516829013824463,inf,35.12085723876953,5.926285266876221,2.8475186824798584,0.06893031299114227,34.83224868774414,5.901885032653809,0.6227586928819153,0.6326732635498047
2.8846476078033447,inf,36.18596649169922,6.015477180480957,2.880486249923706,0.07010382413864136,35.897422790527344,5.991446018218994,0.6113089439976988,0.6222853660583496
