MAE,MAPE,MSE,RMSE,masked_MAE,masked_MAPE,masked_MSE,masked_RMSE,R2,EVAR
0.8687620162963867,inf,2.6034836769104004,1.613531470298767,0.864566445350647,0.01665094494819641,2.3209145069122314,1.5234547853469849,0.9721060838612042,0.9721140265464783
1.1635959148406982,inf,5.319518566131592,2.306408166885376,1.1594127416610718,0.023706072941422462,5.036241054534912,2.244157075881958,0.9429856895972341,0.9430632591247559
1.3783155679702759,inf,8.357270240783691,2.8908944129943848,1.3741397857666016,0.02941284514963627,8.073391914367676,2.841371536254883,0.9104016464444861,0.9105852842330933
1.549206018447876,inf,11.35452938079834,3.3696482181549072,1.545033574104309,0.03423035144805908,11.069875717163086,3.3271422386169434,0.8782369206496488,0.8785017728805542
1.6892821788787842,inf,14.085999488830566,3.753131866455078,1.685116171836853,0.03823952004313469,13.801165580749512,3.714992046356201,0.8489116056521655,0.8492210507392883
1.8087170124053955,inf,16.489057540893555,4.060672283172607,1.8045587539672852,0.04157625138759613,16.204397201538086,4.025468349456787,0.8231045693857296,0.8234160542488098
1.9141316413879395,inf,18.6171817779541,4.314763069152832,1.9099786281585693,0.04441245272755623,18.332448959350586,4.281641006469727,0.8002433168886813,0.8005242943763733
2.0106208324432373,inf,20.541790008544922,4.5323052406311035,2.006474733352661,0.04691363871097565,20.25727653503418,4.500808238983154,0.7795630902479453,0.7797785997390747
2.1018424034118652,inf,22.32013702392578,4.724419116973877,2.097702741622925,0.04917941987514496,22.035762786865234,4.6942267417907715,0.7604567964843187,0.7605900168418884
2.188246488571167,inf,23.967098236083984,4.895620346069336,2.1841115951538086,0.05122022330760956,23.682838439941406,4.866501808166504,0.7427542454789037,0.7428121566772461
2.270534038543701,inf,25.509061813354492,5.050649642944336,2.2664053440093994,0.05305638536810875,25.224960327148438,5.0224456787109375,0.7261855976371707,0.7261945009231567
2.3517513275146484,inf,27.024169921875,5.198477745056152,2.3476264476776123,0.05477634072303772,26.74001693725586,5.171074867248535,0.7099136164818733,0.7099183797836304
